Campaign ID,Campaign Name,Campaign Status,Campaign Objective,Buying Type,Campaign Start Time,New Objective,Buy With Prime Type,Is Budget Scheduling Enabled For Campaign,Buy With Integration Partner,Ad Set ID,Ad Set Run Status,Ad Set Name,Ad Set Time Start,Ad Set Daily Budget,Destination Type,Use Dynamic Creative,Use Accelerated Delivery,Is Budget Scheduling Enabled For Ad Set,Link Object ID,Optimized Conversion Tracking Pixels,Optimized Event,Link,Product Set ID,Countries,Age Min,Age Max,Locales,Targeting Optimization,Targeting Relaxation,Publisher Platforms,Facebook Positions,Instagram Positions,Audience Network Positions,Device Platforms,Optimization Goal,Attribution Spec,Billing Event,Ad Set Bid Strategy,Ad ID,Ad Status,Preview Link,Ad Name,Title,Body,Conversion Tracking Pixels,Optimized Ad Creative,Creative Type,URL Tags,Instagram Account ID,Call to Action,Additional Custom Tracking Specs,Video Retargeting,Permalink,Format Option,Add End Card,Use Page as Actor
cg:23848351486270177,"July 4, 2021 RE_MARKETING VALUE_CONVERSIONS",PAUSED,Conversions,AUCTION,06/27/2021 7:12:07 am,No,NONE,No,NONE,c:23848351488170177,PAUSED,Top Customers Combo - All,06/27/2021 7:12:52 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/minicollection,,"US, GB",25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848384478580177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848384478580177&h=AQBYrHUVlMRWgyyL_Hc,Custom Page Ads - Top Customers Combo video,3D painting on glass from our family studio,Our studio was born out of the American Dream. We're celebrating with 25% OFF. Only until July 4th.,tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02raiYdiFYJDCL7ykqH7LB9V5CR4m5SeJy9Zcdh2ja1ZRnmZhZS59r1YLse4ft9UcKl/?dco_ad_id=23848384478580177,,,No
cg:23849126977870177,BP - TOF - CBO - Past Winners - CBO - 5.10,PAUSED,Conversions,AUCTION,10/05/2021 04:12:23,No,NONE,No,NONE,c:23849126978100177,PAUSED,Warm Visitors - All - Copy,10/05/2021,,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/minicollection,,"US, GB",25,65,,expansion_all,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849126978160177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849126978160177&h=AQCL185GMaHF_pr__WQ,Custom Page Ads - Warm Visitors video,3D painting on glass from our family studio,Our studio was born out of the American Dream. We're celebrating with 25% OFF. Only until July 4th.,tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0JsWbj3JJtmWjFKHJTUYUnDDvo3utQ3vpdSvGBQwRYfE4KZoULXDZY5r95MBoHh3jl/?dco_ad_id=23849126978160177,,,No
cg:23848351486270177,"July 4, 2021 RE_MARKETING VALUE_CONVERSIONS",PAUSED,Conversions,AUCTION,06/27/2021 7:12:07 am,No,NONE,No,NONE,c:23848351486360177,PAUSED,Warm Visitors - All,06/27/2021 7:12:07 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/minicollection,,"US, GB",25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848384479780177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848384479780177&h=AQAacPwndAgsR_dbZFs,Custom Page Ads - Warm Visitors video,3D painting on glass from our family studio,Our studio was born out of the American Dream. We're celebrating with 25% OFF. Only until July 4th.,tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0JsWbj3JJtmWjFKHJTUYUnDDvo3utQ3vpdSvGBQwRYfE4KZoULXDZY5r95MBoHh3jl/?dco_ad_id=23848384479780177,,,No
cg:23849121737310177,BP - TOF - Creative Testing - IMGS - 04.10,PAUSED,Conversions,AUCTION,10/04/2021 06:09:44,No,NONE,No,NONE,c:23849121767280177,PAUSED,Auto - #Best preform Stack - Women 25+,10/04/2021,,UNDEFINED,Yes,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,"US, GB",25,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849121767290177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849121767290177&h=AQBPWmzjfxlbwmK8ydI,DCT,3D painting on glass,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02g4n973hMC8s1wzf4QsRD4aDJFJKHHE3MmxpG8yXXTzLXJuw6ukbvfVuQvkGJdA14l/,,,No
cg:23849252555870177,BP - TOF - Creative Testing - IMGS - 20.10 - 1DC,PAUSED,Conversions,AUCTION,10/20/2021 3:43:58 am,No,NONE,No,NONE,c:23849252555880177,ACTIVE,Auto - #Best preform Stack - Women 25+,10/20/2021 3:43:59 am,,UNDEFINED,Yes,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,"US, GB",25,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849252555860177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849252555860177&h=AQBBCasGjR2FHNqALoI,DCT,3D painting on glass,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02g4n973hMC8s1wzf4QsRD4aDJFJKHHE3MmxpG8yXXTzLXJuw6ukbvfVuQvkGJdA14l/,,,No
cg:23849173475870177,BP - TOF - Creative Testing Teste -  11.10 - DCT - CBO,PAUSED,Conversions,AUCTION,10/11/2021 04:31:46,No,NONE,No,NONE,c:23849173481850177,ACTIVE,Auto - LLA 5% - VV 10Sec 365D,10/11/2021,,UNDEFINED,Yes,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,40,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849173481860177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849173481860177&h=AQCP-rssGs9gXf-Ct9Q,DCT,3D painting on glass,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid031NWXZmMVvgZWnVFWhvqzc6MUKuVMy5he5yd4ARTmtu34K1L6U8ZTx4Mbrf9fgL9cl/,,,No
cg:23849173475870177,BP - TOF - Creative Testing Teste -  11.10 - DCT - CBO,PAUSED,Conversions,AUCTION,10/11/2021 04:31:46,No,NONE,No,NONE,c:23849173475880177,ACTIVE,Auto - LLA 5% - Top 25%,10/11/2021,,UNDEFINED,Yes,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,40,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849173475890177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849173475890177&h=AQCwWZzVtboW7WGC26w,DCT,3D painting on glass,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid031NWXZmMVvgZWnVFWhvqzc6MUKuVMy5he5yd4ARTmtu34K1L6U8ZTx4Mbrf9fgL9cl/,,,No
cg:23849138910870177,BP - MOF+BOF - Creative Testing Teste Short -  06.10 - DCT,PAUSED,Conversions,AUCTION,10/06/2021 11:14:32,No,NONE,No,NONE,c:23849138910850177,ACTIVE,Auto - MOF + BOF - Stack,10/06/2021,,UNDEFINED,Yes,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,40,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849138910860177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849138910860177&h=AQBFDuP8ia3WygHz2CU,DCT,3D painting on glass,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0JTvPc2dtXb9QV32dNMBin4k9PTrKFaqAhsbxsrJvczNT511jfw69jvXRVb9nojN1l/,,,No
cg:23849121548390177,BP - MOF+BOF - Creative Testing Teste -  04.10 - DCT - CBO 4.10,PAUSED,Conversions,AUCTION,10/04/2021 05:50:26,No,NONE,No,NONE,c:23849121548400177,PAUSED,Auto - MOF + BOF - Stack,10/04/2021,,UNDEFINED,Yes,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,40,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849121548430177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849121548430177&h=AQCk_XxuoPhlt2OUvQY,DCT,3D painting on glass,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid031NWXZmMVvgZWnVFWhvqzc6MUKuVMy5he5yd4ARTmtu34K1L6U8ZTx4Mbrf9fgL9cl/,,,No
cg:23849252555870177,BP - TOF - Creative Testing - IMGS - 20.10 - 1DC,PAUSED,Conversions,AUCTION,10/20/2021 3:43:58 am,No,NONE,No,NONE,c:23849252555850177,ACTIVE,Auto - #Best preform Stack - Women 25+ - Carousel,10/20/2021 3:43:58 am,,UNDEFINED,Yes,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,"US, GB",25,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849252555840177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849252555840177&h=AQBdqBYE8jhme5-1qMs,DCT - Carousel,3D painting on glass,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0xXPJEZ6RfT7mEjvTsmusz51GggMEPyEWvPSYuBo9QGEct9VgWbRZqwKicrjXMcJVl/,,,No
cg:23849121737310177,BP - TOF - Creative Testing - IMGS - 04.10,PAUSED,Conversions,AUCTION,10/04/2021 06:09:44,No,NONE,No,NONE,c:23849121737360177,PAUSED,Auto - #Best preform Stack - Women 25+ - Carousel,10/04/2021,,UNDEFINED,Yes,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,"US, GB",25,65,"English (UK), English (US)",none,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849121737350177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849121737350177&h=AQC20NWPjpQwwXaPRFY,DCT - Carousel,3D painting on glass,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0xXPJEZ6RfT7mEjvTsmusz51GggMEPyEWvPSYuBo9QGEct9VgWbRZqwKicrjXMcJVl/,,,No
cg:23849302775960177,BP - TOF - Catalog - CBO 45+,PAUSED,Catalog Sales,AUCTION,10/26/2021 8:08:25 am,No,NONE,No,NONE,c:23849302775990177,ACTIVE,Feeds - TOF - US - #Stack,10/26/2021 8:08:25 am,,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:333630574910555,US,45,65,,expansion_all,,"facebook, instagram","feed, right_hand_column, video_feeds, marketplace","stream, explore, shop",,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849302775940177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849302775940177&h=AQCaWx_QJMnwMoFWjsE,Dynamic,{{product.name}},"A visual reminder of a beautiful memory.

â­â­â­â­â­ ""I was looking for a unique and special birthday gift for my daughter who turns 39 later this month. I saw this piece and knew immediately that it was meant for her. She is a single parent who works two jobs, both in customer service, and who dearly loves her nearly 13 year old son. What better way to ""remind"" her to take care of herself than a lovely work of art from Jean-Pierre Weill?""

Get this exclusive piece of art, Enjoy a free shipping for a limited time >>",tp:183235503589705,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,"[{""action.type"":[""offsite_conversion""]}]",No,https://www.facebook.com/124319427612935/posts/pfbid02qL6K4wMQvvVnr1pLF3dptTWWiCr6DfZQSSTEjfyGz8jFFAHcgap4dySeQ5S2CZz4l/,,,No
cg:23849302775960177,BP - TOF - Catalog - CBO 45+,PAUSED,Catalog Sales,AUCTION,10/26/2021 8:08:25 am,No,NONE,No,NONE,c:23849302775970177,ACTIVE,Feeds - TOF - UK - #Stack,10/26/2021 8:08:25 am,,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:333630574910555,GB,45,65,,expansion_all,,"facebook, instagram","feed, right_hand_column, video_feeds, marketplace","stream, explore, shop",,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849302775950177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849302775950177&h=AQC6nBqqyfKZogyKYmU,Dynamic,{{product.name}},"A visual reminder of a beautiful memory.

â­â­â­â­â­ ""I was looking for a unique and special birthday gift for my daughter who turns 39 later this month. I saw this piece and knew immediately that it was meant for her. She is a single parent who works two jobs, both in customer service, and who dearly loves her nearly 13 year old son. What better way to ""remind"" her to take care of herself than a lovely work of art from Jean-Pierre Weill?""

Get this exclusive piece of art, Enjoy a free shipping for a limited time >>",tp:183235503589705,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,"[{""action.type"":[""offsite_conversion""]}]",No,https://www.facebook.com/124319427612935/posts/pfbid02wvSKhiKUzRbeAEy3pJ87HA5SuzHR1ZLT1QVLjRaqqqn1A1ruwBjkyQ8otrCbR3wWl/,,,No
cg:23849282436190177,BP - TOF - Catalog - ABO 24.10,PAUSED,Catalog Sales,AUCTION,10/24/2021 3:19:58 am,No,NONE,No,NONE,c:23849282443200177,ACTIVE,Feeds - TOF - UK - #Stack,10/24/2021 3:19:58 am,35.0,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:333630574910555,GB,25,65,,none,,"facebook, instagram","feed, right_hand_column, video_feeds, marketplace","stream, explore, shop",,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23849288971650177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849288971650177&h=AQAkWlTx-ctQKxZq2Os,Dynamic,{{product.name}},"A visual reminder of a beautiful memory.

â­â­â­â­â­ ""I was looking for a unique and special birthday gift for my daughter who turns 39 later this month. I saw this piece and knew immediately that it was meant for her. She is a single parent who works two jobs, both in customer service, and who dearly loves her nearly 13 year old son. What better way to ""remind"" her to take care of herself than a lovely work of art from Jean-Pierre Weill?""

Get this exclusive piece of art, Enjoy a free shipping for a limited time >>",tp:183235503589705,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,"[{""action.type"":[""offsite_conversion""]}]",No,https://www.facebook.com/124319427612935/posts/pfbid02wvSKhiKUzRbeAEy3pJ87HA5SuzHR1ZLT1QVLjRaqqqn1A1ruwBjkyQ8otrCbR3wWl/,,,No
cg:23849282436190177,BP - TOF - Catalog - ABO 24.10,PAUSED,Catalog Sales,AUCTION,10/24/2021 3:19:58 am,No,NONE,No,NONE,c:23849282436300177,ACTIVE,Feeds - TOF - US - #Stack,10/24/2021 3:19:58 am,35.0,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:333630574910555,US,25,65,,none,,"facebook, instagram","feed, right_hand_column, video_feeds, marketplace","stream, explore, shop",,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23849288971660177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849288971660177&h=AQAgbm5BXwTCYobZeuI,Dynamic,{{product.name}},"A visual reminder of a beautiful memory.

â­â­â­â­â­ ""I was looking for a unique and special birthday gift for my daughter who turns 39 later this month. I saw this piece and knew immediately that it was meant for her. She is a single parent who works two jobs, both in customer service, and who dearly loves her nearly 13 year old son. What better way to ""remind"" her to take care of herself than a lovely work of art from Jean-Pierre Weill?""

Get this exclusive piece of art, Enjoy a free shipping for a limited time >>",tp:183235503589705,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,"[{""action.type"":[""offsite_conversion""]}]",No,https://www.facebook.com/124319427612935/posts/pfbid02qL6K4wMQvvVnr1pLF3dptTWWiCr6DfZQSSTEjfyGz8jFFAHcgap4dySeQ5S2CZz4l/,,,No
cg:23849126977870177,BP - TOF - CBO - Past Winners - CBO - 5.10,PAUSED,Conversions,AUCTION,10/05/2021 04:12:23,No,NONE,No,NONE,c:23849126978110177,PAUSED,Auto - #Best preform Stack - Women 30+ - Copy,10/05/2021,,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,p:333630574910555,US,30,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849126978090177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849126978090177&h=AQDp3MqVwZe-4D1QDZA,Dynamic,{{product.name}},"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid022aQU2hHRWiUznixrYrqw9fdumhNWCCD7Y7NMSbHNrUfmodFKhaZH1uGfawnfayo6l/,carousel_slideshows,Yes,No
