Campaign ID,Campaign Name,Campaign Status,Campaign Objective,Buying Type,Campaign Daily Budget,Campaign Bid Strategy,Campaign Start Time,Product Catalog ID,New Objective,Buy With Prime Type,Is Budget Scheduling Enabled For Campaign,Buy With Integration Partner,Ad Set ID,Ad Set Run Status,Ad Set Name,Ad Set Time Start,Ad Set Daily Budget,Destination Type,Use Dynamic Creative,Use Accelerated Delivery,Is Budget Scheduling Enabled For Ad Set,Link Object ID,Optimized Conversion Tracking Pixels,Optimized Event,Link,Product Set ID,Countries,Gender,Age Min,Age Max,Locales,Custom Audiences,Excluded Custom Audiences,Flexible Inclusions,Advantage Audience,Targeting Optimization,Targeting Relaxation,Excluded Product Audience Specs,Publisher Platforms,Facebook Positions,Instagram Positions,Audience Network Positions,Device Platforms,Optimization Goal,Attribution Spec,Billing Event,Bid Amount,Ad Set Bid Strategy,Ad ID,Ad Status,Preview Link,Instagram Preview Link,Ad Name,Title,Title Placement,Body,Body Placement,Conversion Tracking Pixels,Optimized Ad Creative,Image Hash,Video Thumbnail URL,Creative Type,URL Tags,Event ID,Video ID,Video File Name,Video Customization,Video Placement,Additional Video 1 ID,Additional Video 1 Customization,Additional Video 1 Placement,Instagram Account ID,Mobile App Deep Link,Call to Action,Additional Custom Tracking Specs,Video Retargeting,Permalink,Format Option,Add End Card,Use Page as Actor,Dynamic Creative Call to Action,Asset Feed Optimization Type
cg:23849000653110177,BP - TOF - Big Bang,PAUSED,Conversions,AUCTION,,,09/19/2021 12:00:01 pm,,No,NONE,No,NONE,c:23849000661880177,PAUSED,Auto - #Home Décor Products - Women 30+,09/19/2021 12:00:13 pm,2,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,Women,30,65,"English (UK), English (US)",,,"[{""interests"":[{""id"":""6003136058808"",""name"":""Home Décor Products""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23849000661890177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849000661890177&h=AQAqVbD7obiG302Gg2Y,https://www.instagram.com/p/CUAlgCKjt_n/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&oh=00_AYAuivrRAaVhcvP8vFa-VKUfN1fIpsDAAHs8kNUDleSSdg&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23849000661890177,,,No,SHOP_NOW,PLACEMENT
cg:23849000653110177,BP - TOF - Big Bang,PAUSED,Conversions,AUCTION,,,09/19/2021 12:00:01 pm,,No,NONE,No,NONE,c:23849000812570177,PAUSED,Auto - LLA 1% VV 10Sec 365D,09/19/2021 12:00:14 pm,2,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,,20,65,"English (UK), English (US)",,,,,expansion_all,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23849000812540177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849000812540177&h=AQDkRwu1LEOwZhD1-fM,https://www.instagram.com/p/CUAlgWeDj-c/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=AiQu4IOu4M-FN0hkl212Ec6&oh=00_AYAS9FWRCWCP_gfkwf_lIbpfcgEozOtWNsqeEEUiAQgIVA&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23849000812540177,,,No,SHOP_NOW,PLACEMENT
cg:23849000653110177,BP - TOF - Big Bang,PAUSED,Conversions,AUCTION,,,09/19/2021 12:00:01 pm,,No,NONE,No,NONE,c:23849000744510177,PAUSED,Auto - LLA 1% IG ENG 365D,09/19/2021 12:00:09 pm,2,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,,20,65,"English (UK), English (US)",,,,,expansion_all,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23849000744500177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849000744500177&h=AQAj7XqmI59yLOz36t4,https://www.instagram.com/p/CUAlgCzDf6J/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=ARouJZ2WRLJkxQXROgucP8p&oh=00_AYBV1ki0Moxwhhf93Hr7n1YTUHh2blY0z73n5YhJmQ6q3g&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23849000744500177,,,No,SHOP_NOW,PLACEMENT
cg:23849000653110177,BP - TOF - Big Bang,PAUSED,Conversions,AUCTION,,,09/19/2021 12:00:01 pm,,No,NONE,No,NONE,c:23849000736200177,PAUSED,Auto - #Designer - Women 30+,09/19/2021 12:00:05 pm,2,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,Women,30,65,"English (UK), English (US)",,,"[{""interests"":[{""id"":""6003375718196"",""name"":""Designer""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23849000736190177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849000736190177&h=AQCuZK7ESWYDAz3r9BU,https://www.instagram.com/p/CUAlfonDARh/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&oh=00_AYAuivrRAaVhcvP8vFa-VKUfN1fIpsDAAHs8kNUDleSSdg&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23849000736190177,,,No,SHOP_NOW,PLACEMENT
cg:23849000653110177,BP - TOF - Big Bang,PAUSED,Conversions,AUCTION,,,09/19/2021 12:00:01 pm,,No,NONE,No,NONE,c:23849000694490177,PAUSED,Auto - #Sketch (drawing) - Women 30+,09/19/2021 12:00:01 pm,2,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,Women,30,65,"English (UK), English (US)",,,"[{""interests"":[{""id"":""6003328256648"",""name"":""Sketch (drawing)""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23849000694510177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849000694510177&h=AQD8-dRWZnmuPyfZyWA,https://www.instagram.com/p/CUAlepoDErS/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=A-KwHT-HYihkErsTGcVf_9L&oh=00_AYCfClhEy-VyKniE29GXa9IR-a5eoJZvP492Hhwwp75snA&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23849000694510177,,,No,SHOP_NOW,PLACEMENT
cg:23849000653110177,BP - TOF - Big Bang,PAUSED,Conversions,AUCTION,,,09/19/2021 12:00:01 pm,,No,NONE,No,NONE,c:23849000653380177,ACTIVE,Auto - #Interior design - Women 30+,09/19/2021 12:00:01 pm,10,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,Women,30,65,"English (UK), English (US)",,,"[{""interests"":[{""id"":""6002920953955"",""name"":""Interior design""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23849000653390177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849000653390177&h=AQDIdh8xeVfHoobNQNw,https://www.instagram.com/p/CUAle0ejbSs/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=Az4feTVvBtfaMv9Rr0xhSbn&oh=00_AYAME07FCoaQ9gzIdxiGZGRQf951HflVYOoZC1UJe9BExQ&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23849000653390177,,,No,SHOP_NOW,PLACEMENT
cg:23849000653110177,BP - TOF - Big Bang,PAUSED,Conversions,AUCTION,,,09/19/2021 12:00:01 pm,,No,NONE,No,NONE,c:23849000713680177,PAUSED,Auto - #Creativity - Women 30+,09/19/2021 12:00:05 pm,2,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,Women,30,65,"English (UK), English (US)",,,"[{""interests"":[{""id"":""6003198642601"",""name"":""Creativity""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23849000713670177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849000713670177&h=AQBdZbkbA-sM5-YnfWE,https://www.instagram.com/p/CUAlfAuDa8T/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=AS_Nocb_8q-PCC5HKSnGd3x&oh=00_AYBcYvyR7QaIZd48MqpVjacgsiC0C7UdmybXpLnI4JyicQ&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23849000713670177,,,No,SHOP_NOW,PLACEMENT
cg:23848874497880177,BP - TOF - ABO,PAUSED,Conversions,AUCTION,,,09/05/2021 08:05:22,,No,NONE,No,NONE,c:23848944864590177,PAUSED,Auto - Decorative arts - Women 30+,09/13/2021 8:05:10 am,25,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,Women,30,65,"English (UK), English (US)",,,"[{""interests"":[{""id"":""6003136862950"",""name"":""Decorative arts""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23848944864610177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23848944864610177&h=AQBKpwxglZRif1HDCg0,https://www.instagram.com/p/CTwt0xsjv45/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=A8mU_d8uGi5S4MDDoxX5a8A&oh=00_AYCZLil1SyR9Sl9rjtwNjzaOOr30THtzuN8gcT4IWLlLAg&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23848944864610177,,,No,SHOP_NOW,PLACEMENT
cg:23848874497880177,BP - TOF - ABO,PAUSED,Conversions,AUCTION,,,09/05/2021 08:05:22,,No,NONE,No,NONE,c:23848935433870177,PAUSED,Auto - #Glass - Women 30+,09/12/2021,25,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,Women,30,65,"English (UK), English (US)",,,"[{""interests"":[{""id"":""6003289482743"",""name"":""Glass""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23848935433880177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23848935433880177&h=AQC4zO8NEnhtt_Q8BIs,https://www.instagram.com/p/CTt4lyWjs2j/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=ALefL3XNhlwzx5oXzfSVGi-&oh=00_AYARqghSQWmwx3s_bey0TbGmtjgMkF6i7eujo8qkA2nlNw&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23848935433880177,,,No,SHOP_NOW,PLACEMENT
cg:23848874497880177,BP - TOF - ABO,PAUSED,Conversions,AUCTION,,,09/05/2021 08:05:22,,No,NONE,No,NONE,c:23848935429980177,ACTIVE,Auto - #Best preform Stack - Women 30+,09/12/2021,25,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,Women,30,65,"English (UK), English (US)",,,"[{""family_statuses"":[{""id"":""6023005681983"",""name"":""Parents with teenagers (13-17 years)""}],""interests"":[{""id"":""6003019539929"",""name"":""Gift""},{""id"":""6003031649055"",""name"":""Glass art""},{""id"":""6003142974961"",""name"":""Painting""},{""id"":""6003273071999"",""name"":""Unique Gifts""},{""id"":""6003523650770"",""name"":""Color printing""}],""life_events"":[{""id"":""6203620854183"",""name"":""Friends of people with birthdays in a month""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23848935429990177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23848935429990177&h=AQBvxiYm6dZ-iHxRlRU,https://www.instagram.com/p/CTt4Qpij-ss/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=AFdC1iLzZd_St5bhnQ4Y52o&oh=00_AYB_VbIPigKvauElNsSM50MEYzJlU-dA8zM_3g4xeb1VIQ&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02tRXQTA2E5j1RU81vQqLsFxo4jLbs7yasPD5V513MSGeF5P8nHdMqkRVCNAeCdm8al/?dco_ad_id=23848935429990177,,,No,SHOP_NOW,PLACEMENT
cg:23848874497880177,BP - TOF - ABO,PAUSED,Conversions,AUCTION,,,09/05/2021 08:05:22,,No,NONE,No,NONE,c:23848911369590177,PAUSED,Auto - #Oil painting / Gift  25+,09/09/2021,25,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,,25,65,"English (UK), English (US)",,,"[{""interests"":[{""id"":""6003648317438"",""name"":""Oil painting""}]},{""interests"":[{""id"":""6003019539929"",""name"":""Gift""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23848911369580177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23848911369580177&h=AQCB9tIQCEYJ-7V4AkQ,https://www.instagram.com/p/CTmGV8fjpSi/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=AGjYTatMkYOdXIG-5z6C1QD&oh=00_AYCSG01Xv7vB7t-JIDMMokexP8gQmwSHnupsFRGiXGehiw&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02P6FT7zm5wQQta1qGBycY5p5614ZCwmX5gUBfyT4wQPbFCAHSbxE89fgMfFhMe198l/?dco_ad_id=23848911369580177,,,No,SHOP_NOW,PLACEMENT
cg:23848874497880177,BP - TOF - ABO,PAUSED,Conversions,AUCTION,,,09/05/2021 08:05:22,,No,NONE,No,NONE,c:23848911354990177,PAUSED,Auto - #Watercolor painting 40+,09/09/2021,25,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,US,,40,65,"English (UK), English (US)",,23848874445850177:BP - PUR 180D,"[{""interests"":[{""id"":""6002968344968"",""name"":""Watercolor painting""}]}]",,none,"custom_audience: Off, lookalike: Off",,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23848911354970177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23848911354970177&h=AQBqnSWOOVfeFZ--aGk,https://www.instagram.com/p/CTmGKXijE2B/,Vid1 C1,3D painting on glass,"Default, facebook feed, instagram stream","Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>","Default, facebook feed, instagram stream",tp:888129544670051,No,,https://scontent.fsdv1-2.fna.fbcdn.net/v/t15.5256-10/212700242_262049439015340_5946363260518586097_n.jpg?stp=dst-jpg_s160x160&_nc_cat=110&ccb=1-7&_nc_sid=40d385&_nc_ohc=2diAJI7UrcYQ7kNvgFlpRIf&_nc_ht=scontent.fsdv1-2.fna&_nc_gid=ALefL3XNhlwzx5oXzfSVGi-&oh=00_AYARqghSQWmwx3s_bey0TbGmtjgMkF6i7eujo8qkA2nlNw&oe=66FF246E,Link Page Post Ad,utmsource=facebook{{site_source_name}}&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_placement={{placement}}&utm_adid={{ad.id}}&utm_campaignid={{campaign.id}}&utm_adsetid={{adset.id}}&utm_adsetname={{adset.name}},,v:262049409015343,,,"facebook feed, instagram stream",,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02P6FT7zm5wQQta1qGBycY5p5614ZCwmX5gUBfyT4wQPbFCAHSbxE89fgMfFhMe198l/?dco_ad_id=23848911354970177,,,No,SHOP_NOW,PLACEMENT
