"Campaign name","Time of day (viewer's time zone)","Campaign Delivery","Attribution setting",Results,"Results [7-day click all conversions]","Result indicator",Reach,Frequency,"Cost per results","Cost per results [7-day click all conversions]","Ad set budget","Ad set budget type","Amount spent (USD)",Ends,Impressions,"CPM (cost per 1,000 impressions) (USD)","Link clicks","CPC (cost per link click) (USD)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (USD)","Landing page views","Content views","Content views [7-day click]","Website content views","Website content views [7-day click]","Checkouts Initiated","Checkouts Initiated [7-day click]","Website checkouts initiated","Website checkouts initiated [7-day click]","Adds of payment info","Adds of payment info [7-day click]","Website adds of payment info","Website adds of payment info [7-day click]","Purchase ROAS (return on ad spend)",purchase_roas_7d_click_all_conversions:omni_purchase,"Website purchase ROAS (return on ad spend)",website_purchase_roas_7d_click_all_conversions:offsite_conversion.fb_pixel_purchase,Purchases,"Purchases [7-day click]","Website purchases","Website purchases [7-day click]","Date created","Date last edited",Objective,"Reporting starts","Reporting ends",Starts
"UA Petite BF US|UK treeoflife DUP","11:00:00 - 11:59:59",inactive,"7-day click or 1-day view",,,,7,1,,,"Using ad set budget",0,0.42,מתמשך,7,60,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","10:00:00 - 10:59:59",inactive,"7-day click or 1-day view",,,,8,1,,,"Using ad set budget",0,1.24,מתמשך,8,155,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","09:00:00 - 09:59:59",inactive,"7-day click or 1-day view",,,,3,1,,,"Using ad set budget",0,0.08,מתמשך,3,26.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","08:00:00 - 08:59:59",inactive,"7-day click or 1-day view",,,,10,1,,,"Using ad set budget",0,1.34,מתמשך,10,134,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","07:00:00 - 07:59:59",inactive,"7-day click or 1-day view",,,,4,1,,,"Using ad set budget",0,0.17,מתמשך,4,42.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","06:00:00 - 06:59:59",inactive,"7-day click or 1-day view",,,,3,1,,,"Using ad set budget",0,0.06,מתמשך,3,20,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"RT Mini CBO BF","23:00:00 - 23:59:59",inactive,"7-day click or 1-day view",,,,227,1.299559,,,110,Daily,12.93,מתמשך,295,43.830508,11,1.175455,3.728814,13,4.40678,0.994615,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","22:00:00 - 22:59:59",inactive,"7-day click or 1-day view",,,,342,1.51462,,,110,Daily,14,מתמשך,518,27.027027,18,0.777778,3.474903,27,5.212355,0.518519,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","21:00:00 - 21:59:59",inactive,"7-day click or 1-day view",,,,431,1.352668,,,110,Daily,16.55,מתמשך,583,28.38765,22,0.752273,3.773585,28,4.802744,0.591071,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","20:00:00 - 20:59:59",inactive,"7-day click or 1-day view",,,,443,1.27088,,,110,Daily,25,מתמשך,563,44.404973,16,1.5625,2.841918,26,4.618117,0.961538,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","19:00:00 - 19:59:59",inactive,"7-day click or 1-day view",,,,396,1.287879,,,110,Daily,18.68,מתמשך,510,36.627451,18,1.037778,3.529412,25,4.901961,0.7472,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","18:00:00 - 18:59:59",inactive,"7-day click or 1-day view",,,,414,1.388889,,,110,Daily,21.09,מתמשך,575,36.678261,15,1.406,2.608696,21,3.652174,1.004286,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","17:00:00 - 17:59:59",inactive,"7-day click or 1-day view",,,,326,1.306748,,,110,Daily,15.09,מתמשך,426,35.422535,10,1.509,2.347418,13,3.051643,1.160769,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","16:00:00 - 16:59:59",inactive,"7-day click or 1-day view",,,,293,1.249147,,,110,Daily,17.14,מתמשך,366,46.830601,3,5.713333,0.819672,5,1.36612,3.428,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","15:00:00 - 15:59:59",inactive,"7-day click or 1-day view",,,,279,1.412186,,,110,Daily,14.37,מתמשך,394,36.472081,6,2.395,1.522843,7,1.77665,2.052857,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","14:00:00 - 14:59:59",inactive,"7-day click or 1-day view",,,,306,1.277778,,,110,Daily,17.31,מתמשך,391,44.2711,13,1.331538,3.324808,19,4.859335,0.911053,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","13:00:00 - 13:59:59",inactive,"7-day click or 1-day view",,,,287,1.216028,,,110,Daily,16.7,מתמשך,349,47.851003,11,1.518182,3.151862,13,3.724928,1.284615,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","12:00:00 - 12:59:59",inactive,"7-day click or 1-day view",,,,275,1.298182,,,110,Daily,17.01,מתמשך,357,47.647059,16,1.063125,4.481793,22,6.162465,0.773182,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","11:00:00 - 11:59:59",inactive,"7-day click or 1-day view",,,,256,1.296875,,,110,Daily,16.57,מתמשך,332,49.909639,8,2.07125,2.409639,11,3.313253,1.506364,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","10:00:00 - 10:59:59",inactive,"7-day click or 1-day view",,,,277,1.245487,,,110,Daily,16.88,מתמשך,345,48.927536,12,1.406667,3.478261,15,4.347826,1.125333,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","09:00:00 - 09:59:59",inactive,"7-day click or 1-day view",,,,327,1.198777,,,110,Daily,22.31,מתמשך,392,56.913265,12,1.859167,3.061224,17,4.336735,1.312353,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","08:00:00 - 08:59:59",inactive,"7-day click or 1-day view",,,,322,1.291925,,,110,Daily,17.8,מתמשך,416,42.788462,17,1.047059,4.086538,24,5.769231,0.741667,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","07:00:00 - 07:59:59",inactive,"7-day click or 1-day view",,,,262,1.293893,,,110,Daily,16.49,מתמשך,339,48.643068,10,1.649,2.949853,14,4.129794,1.177857,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","06:00:00 - 06:59:59",inactive,"7-day click or 1-day view",,,,198,1.388889,,,110,Daily,12.86,מתמשך,275,46.763636,7,1.837143,2.545455,9,3.272727,1.428889,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","05:00:00 - 05:59:59",inactive,"7-day click or 1-day view",,,,107,1.308411,,,110,Daily,6.18,מתמשך,140,44.142857,3,2.06,2.142857,3,2.142857,2.06,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","04:00:00 - 04:59:59",inactive,"7-day click or 1-day view",,,,44,1.568182,,,110,Daily,3.65,מתמשך,69,52.898551,2,1.825,2.898551,2,2.898551,1.825,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","03:00:00 - 03:59:59",inactive,"7-day click or 1-day view",,,,36,1.25,,,110,Daily,2.9,מתמשך,45,64.444444,1,2.9,2.222222,1,2.222222,2.9,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","02:00:00 - 02:59:59",inactive,"7-day click or 1-day view",,,,39,1.25641,,,110,Daily,2.98,מתמשך,49,60.816327,2,1.49,4.081633,3,6.122449,0.993333,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","01:00:00 - 01:59:59",inactive,"7-day click or 1-day view",,,,65,1.030769,,,110,Daily,3.33,מתמשך,67,49.701493,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"RT Mini CBO BF","00:00:00 - 00:59:59",inactive,"7-day click or 1-day view",,,,130,1.192308,,,110,Daily,8.45,מתמשך,155,54.516129,7,1.207143,4.516129,8,5.16129,1.05625,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-10,2021-11-16,2021-11-12
"UA Petite BF US|UK treeoflife","23:00:00 - 23:59:59",inactive,"7-day click or 1-day view",,,,229,1.087336,,,"Using ad set budget",0,9.66,מתמשך,249,38.795181,1,9.66,0.401606,2,0.803213,4.83,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","22:00:00 - 22:59:59",inactive,"7-day click or 1-day view",,,,368,1.084239,,,"Using ad set budget",0,16.57,מתמשך,399,41.528822,2,8.285,0.501253,14,3.508772,1.183571,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","21:00:00 - 21:59:59",inactive,"7-day click or 1-day view",,,,435,1.066667,,,"Using ad set budget",0,16.58,מתמשך,464,35.732759,3,5.526667,0.646552,17,3.663793,0.975294,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","20:00:00 - 20:59:59",inactive,"7-day click or 1-day view",,,,474,1.086498,,,"Using ad set budget",0,18.55,מתמשך,515,36.019417,1,18.55,0.194175,7,1.359223,2.65,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","19:00:00 - 19:59:59",inactive,"7-day click or 1-day view",,,,551,1.072595,,,"Using ad set budget",0,20.83,מתמשך,591,35.245347,2,10.415,0.338409,15,2.538071,1.388667,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","18:00:00 - 18:59:59",inactive,"7-day click or 1-day view",,,,521,1.115163,,,"Using ad set budget",0,22.73,מתמשך,581,39.122203,6,3.788333,1.032702,20,3.442341,1.1365,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","17:00:00 - 17:59:59",inactive,"7-day click or 1-day view",,,,435,1.066667,,,"Using ad set budget",0,18.27,מתמשך,464,39.375,4,4.5675,0.862069,12,2.586207,1.5225,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","16:00:00 - 16:59:59",inactive,"7-day click or 1-day view",,,,446,1.089686,,,"Using ad set budget",0,21.58,מתמשך,486,44.403292,3,7.193333,0.617284,13,2.674897,1.66,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","15:00:00 - 15:59:59",inactive,"7-day click or 1-day view",,,,529,1.05482,,,"Using ad set budget",0,23.37,מתמשך,558,41.88172,5,4.674,0.896057,18,3.225806,1.298333,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","14:00:00 - 14:59:59",inactive,"7-day click or 1-day view",,,,557,1.064632,,,"Using ad set budget",0,27.75,מתמשך,593,46.795953,1,27.75,0.168634,11,1.854975,2.522727,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","13:00:00 - 13:59:59",inactive,"7-day click or 1-day view",,,,591,1.052453,,,"Using ad set budget",0,28.02,מתמשך,622,45.048232,4,7.005,0.643087,15,2.411576,1.868,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","12:00:00 - 12:59:59",inactive,"7-day click or 1-day view",,,,529,1.066163,,,"Using ad set budget",0,28.48,מתמשך,564,50.496454,5,5.696,0.886525,19,3.368794,1.498947,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","11:00:00 - 11:59:59",inactive,"7-day click or 1-day view",,,,455,1.03956,,,"Using ad set budget",0,25.05,מתמשך,473,52.959831,5,5.01,1.057082,15,3.171247,1.67,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","10:00:00 - 10:59:59",inactive,"7-day click or 1-day view",,,,517,1.06383,,,"Using ad set budget",0,31.32,מתמשך,550,56.945455,5,6.264,0.909091,15,2.727273,2.088,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","09:00:00 - 09:59:59",inactive,"7-day click or 1-day view",,,,669,1.070254,,,"Using ad set budget",0,38.75,מתמשך,716,54.120112,3,12.916667,0.418994,18,2.513966,2.152778,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","08:00:00 - 08:59:59",inactive,"7-day click or 1-day view",,,,601,1.076539,,,"Using ad set budget",0,30.35,מתמשך,647,46.90881,2,15.175,0.309119,14,2.163833,2.167857,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","07:00:00 - 07:59:59",inactive,"7-day click or 1-day view",,,,475,1.065263,,,"Using ad set budget",0,20.64,מתמשך,506,40.790514,4,5.16,0.790514,13,2.56917,1.587692,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","06:00:00 - 06:59:59",inactive,"7-day click or 1-day view",,,,214,1.060748,,,"Using ad set budget",0,9.01,מתמשך,227,39.69163,3,3.003333,1.321586,11,4.845815,0.819091,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","05:00:00 - 05:59:59",inactive,"7-day click or 1-day view",,,,101,1.039604,,,"Using ad set budget",0,6.47,מתמשך,105,61.619048,1,6.47,0.952381,4,3.809524,1.6175,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","04:00:00 - 04:59:59",inactive,"7-day click or 1-day view",,,,38,1,,,"Using ad set budget",0,2.34,מתמשך,38,61.578947,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","03:00:00 - 03:59:59",inactive,"7-day click or 1-day view",,,,42,1.02381,,,"Using ad set budget",0,2.17,מתמשך,43,50.465116,3,0.723333,6.976744,6,13.953488,0.361667,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","02:00:00 - 02:59:59",inactive,"7-day click or 1-day view",,,,37,1.027027,,,"Using ad set budget",0,2.89,מתמשך,38,76.052632,,,,2,5.263158,1.445,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","01:00:00 - 01:59:59",inactive,"7-day click or 1-day view",,,,79,1.025316,,,"Using ad set budget",0,2.55,מתמשך,81,31.481481,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Petite BF US|UK treeoflife","00:00:00 - 00:59:59",inactive,"7-day click or 1-day view",,,,121,1.008264,,,"Using ad set budget",0,4.53,מתמשך,122,37.131148,,,,3,2.459016,1.51,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-10,2021-11-16,2021-11-10
"UA Mini SALE US|UK aboutus","23:00:00 - 23:59:59",inactive,"7-day click or 1-day view",,,,511,1.009785,,,"Using ad set budget",0,13.992337,מתמשך,516,27.116933,13,1.076334,2.51938,21,4.069767,0.666302,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","22:00:00 - 22:59:59",inactive,"7-day click or 1-day view",,,,800,1.03875,,,"Using ad set budget",0,22.747543,מתמשך,831,27.373697,18,1.263752,2.166065,31,3.730445,0.733792,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","21:00:00 - 21:59:59",inactive,"7-day click or 1-day view",,,,1010,1.027723,,,"Using ad set budget",0,33.181828,מתמשך,1038,31.967079,37,0.896806,3.564547,55,5.298651,0.603306,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","20:00:00 - 20:59:59",inactive,"7-day click or 1-day view",,,,1209,1.01158,,,"Using ad set budget",0,32.812031,מתמשך,1223,26.829134,42,0.781239,3.434178,62,5.069501,0.529226,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","19:00:00 - 19:59:59",inactive,"7-day click or 1-day view",,,,1136,1.022887,,,"Using ad set budget",0,40.717701,מתמשך,1162,35.041051,35,1.163363,3.012048,51,4.388985,0.798386,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","18:00:00 - 18:59:59",inactive,"7-day click or 1-day view",,,,936,1.044872,,,"Using ad set budget",0,31.052994,מתמשך,978,31.751528,23,1.35013,2.351738,33,3.374233,0.941,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","17:00:00 - 17:59:59",inactive,"7-day click or 1-day view",,,,900,1.028889,,,"Using ad set budget",0,31.862551,מתמשך,926,34.408802,29,1.098709,3.131749,44,4.75162,0.724149,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","16:00:00 - 16:59:59",inactive,"7-day click or 1-day view",,,,898,1.034521,,,"Using ad set budget",0,35.520548,מתמשך,929,38.23525,32,1.110017,3.444564,50,5.382131,0.710411,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","15:00:00 - 15:59:59",inactive,"7-day click or 1-day view",,,,895,1.012291,,,"Using ad set budget",0,33.391713,מתמשך,906,36.856196,31,1.077152,3.421634,45,4.966887,0.742038,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","14:00:00 - 14:59:59",inactive,"7-day click or 1-day view",,,,1001,1.026973,,,"Using ad set budget",0,40.677723,מתמשך,1028,39.56977,35,1.162221,3.404669,46,4.474708,0.884298,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","13:00:00 - 13:59:59",inactive,"7-day click or 1-day view",,,,1095,1.051142,,,"Using ad set budget",0,44.165813,מתמשך,1151,38.371688,33,1.338358,2.867072,57,4.952215,0.774839,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","12:00:00 - 12:59:59",inactive,"7-day click or 1-day view",,,,1300,1,,,"Using ad set budget",0,55.899387,מתמשך,1300,42.999529,33,1.693921,2.538462,55,4.230769,1.016353,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","11:00:00 - 11:59:59",inactive,"7-day click or 1-day view",,,,1490,1.028188,,,"Using ad set budget",0,65.823952,מתמשך,1532,42.966026,50,1.316479,3.263708,81,5.287206,0.812641,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","10:00:00 - 10:59:59",inactive,"7-day click or 1-day view",,,,1981,1.020192,,,"Using ad set budget",0,90.980176,מתמשך,2021,45.017405,72,1.263614,3.562593,114,5.640772,0.798072,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","09:00:00 - 09:59:59",inactive,"7-day click or 1-day view",,,,2456,1.047231,,,"Using ad set budget",0,108.950335,מתמשך,2572,42.360161,86,1.266864,3.343701,130,5.054432,0.83808,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","08:00:00 - 08:59:59",inactive,"7-day click or 1-day view",,,,2838,1.034179,,,"Using ad set budget",0,119.394615,מתמשך,2935,40.679596,100,1.193946,3.407155,161,5.48552,0.741581,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","07:00:00 - 07:59:59",inactive,"7-day click or 1-day view",,,,2290,1.037555,,,"Using ad set budget",0,88.221686,מתמשך,2376,37.130339,76,1.160812,3.198653,122,5.13468,0.723129,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","06:00:00 - 06:59:59",inactive,"7-day click or 1-day view",,,,1121,1.008921,,,"Using ad set budget",0,42.696618,מתמשך,1131,37.751209,36,1.186017,3.183024,62,5.481874,0.688655,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","05:00:00 - 05:59:59",inactive,"7-day click or 1-day view",,,,417,1,,,"Using ad set budget",0,15.72139,מתמשך,417,37.701176,18,0.873411,4.316547,24,5.755396,0.655058,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","04:00:00 - 04:59:59",inactive,"7-day click or 1-day view",,,,135,1,,,"Using ad set budget",0,3.318183,מתמשך,135,24.579132,5,0.663637,3.703704,7,5.185185,0.474026,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","03:00:00 - 03:59:59",inactive,"7-day click or 1-day view",,,,108,1.009259,,,"Using ad set budget",0,3.228232,מתמשך,109,29.616808,1,3.228232,0.917431,2,1.834862,1.614116,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","02:00:00 - 02:59:59",inactive,"7-day click or 1-day view",,,,112,1,,,"Using ad set budget",0,3.48809,מתמשך,112,31.143659,3,1.162697,2.678571,4,3.571429,0.872022,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","01:00:00 - 01:59:59",inactive,"7-day click or 1-day view",,,,175,1,,,"Using ad set budget",0,3.498084,מתמשך,175,19.989053,3,1.166028,1.714286,3,1.714286,1.166028,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
"UA Mini SALE US|UK aboutus","00:00:00 - 00:59:59",inactive,"7-day click or 1-day view",,,,267,1.018727,,,"Using ad set budget",0,6.44647,מתמשך,272,23.700256,10,0.644647,3.676471,13,4.779412,0.495882,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-10,2021-11-16,2021-11-01
